	book_id	original_title	language_code	adult	adult-fiction	adventure	book-club	contemporary	fantasy	fiction	mystery	romance	young-adult
9187	9187	The Post-Birthday World 	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9188	9188	The Man Who Walked Between the Towers	en-GB	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9189	9189			0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9190	9190	O Homem Duplicado	en-US	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
9191	9191	Thorn Queen	en-GB	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9192	9192	Lost & Found	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
9193	9193	The Tale of Mrs. Tiggy-Winkle		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9194	9194	For Love of Evil		1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9195	9195	Blackberry Winter	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
9196	9196	Trouble Is My Business	eng	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9197	9197	An Acceptable Time (Time Quintet, #5)	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9198	9198	The Third Secret	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9199	9199	Charlie Bone and the Shadow (The Children of the Red King, # 7)		0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0
9200	9200	Love Bites	eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
9201	9201	Hard Choices	eng	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
9202	9202	Batman: No Man's Land, Vol. 1	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9203	9203												
9204	9204	Half Blood Blues	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9205	9205	The Kindness of Strangers	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9206	9206	Emmy & Oliver	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
9207	9207	The Sculptor	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
9208	9208	Roller Girl	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
9209	9209	The Best Nest	en-US	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9210	9210	Day By Day Armageddon: Beyond Exile 	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9211	9211	Braveheart	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
9212	9212	Fables, Volume 7: Arabian Nights (and Days)	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
9213	9213	Call Me by Your Name		1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
9214	9214	Fugitive Pieces	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9215	9215	Armageddon's Children		1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9216	9216	The Cobra Event	en-US	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
9217	9217	Everbound	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
9218	9218	The Hole in Our Gospel: What does God expect of Us?  The Answer that Changed my Life and Might Just Change the World	en-US	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9219	9219	On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9220	9220		ara	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
9221	9221	Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden, from the Soviet Invasion to September 10, 2001	eng	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
9222	9222	La vida del Lazarillo de Tormes y sus fortunas y adversidades 	spa	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9223	9223		eng	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9224	9224	The Midwich Cuckoos	eng	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
9225	9225		en-US	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
9226	9226	Smoke Screen	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
9227	9227		eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9228	9228	The Fourteenth Goldfish	eng	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
9229	9229	Tawny Scrawny Lion (Little Golden Book)		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9230	9230	Peace Child		0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
9231	9231	Libra 	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9232	9232	The Honourable Schoolboy	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9233	9233	Renegade's Magic	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9234	9234		eng	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
9235	9235	The Tenth Insight 	en-CA	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9236	9236	The Interpretation of Murder	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9237	9237	Superman: Birthright 1-12	en-GB	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9238	9238	Curious George Visits the Library	en-US	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9239	9239	Arthur & George	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9240	9240	The Work and the Glory, Vol. 3: Truth Will Prevail		1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
9241	9241	Sins & Needles	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9242	9242	Eine kurze Weltgeschichte für junge Leser: Von der Urzeit bis zur Gegenwart	eng	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
9243	9243	Fire Burn and Cauldron Bubble	eng	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
9244	9244	フルーツバスケット 4	en-US	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9245	9245		en-US	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9246	9246	بين القصرين	eng	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9247	9247	First to Kill 	eng	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9248	9248												
9249	9249		eng	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
9250	9250	Lucky	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
9251	9251	Wicked - Piano/Vocal Arrangement		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9252	9252	If Life Is a Bowl of Cherries—What Am I Doing in the Pits?	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9253	9253	Vagabond	en-US	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
9254	9254	Little Lord Fauntleroy		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9255	9255	Sometimes Never	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9256	9256	The Mystery Knight	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
9257	9257	Double Time	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9258	9258		en-US	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9259	9259	The Magic (The Secret #3)	eng	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9260	9260			1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9261	9261												
9262	9262	Indignation	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9263	9263	Open City	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9264	9264	"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave"""	en-US	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9265	9265	Witches of East End	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
9266	9266	All He Ever Wanted	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9267	9267	Imajica	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
9268	9268	Worth the Fight	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9269	9269	Rose Daughter	eng	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9270	9270	Fools Rush In (Weddings by Bella, #1)	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9271	9271	Ruby Holler		0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
9272	9272		eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9273	9273	The Pagan Lord	en-US	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9274	9274												
9275	9275	The North Water	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9276	9276	The Forge of God	eng	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
9277	9277		eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
9278	9278	Hidden Order	eng	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9279	9279	 	en-US	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9280	9280	Ἀγαμέμνων	eng	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9281	9281	Staked	eng	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
9282	9282	Harry Potter and Philosophy: If Aristotle Ran Hogwarts		1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
9283	9283	Sweet Persuasion (Sweet Series, #2)	eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
9284	9284	Redeemed	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9285	9285	Do No Harm: Stories of Life, Death and Brain Surgery	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9286	9286	Jennifer Government	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
9287	9287	The Christmas Train		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
9288	9288	Dark Destiny (Carpathians, #13)	eng	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
9289	9289	Batman: The Dark Knight Strikes Again	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9290	9290	Me: Stories of My Life	eng	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9291	9291												
9292	9292	After Ever Happy	en-US	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9293	9293	The Auschwitz Escape	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9294	9294	Made in America: An Informal History of the English Language in the United States	en-US	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
9295	9295												
9296	9296	One Flew Over the Cuckoo's Nest (script)		1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
9297	9297	The Case of Charles Dexter Ward	eng	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
9298	9298	Soon I Will Be Invincible	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
9299	9299	Paint It Black	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
9300	9300	Ever After	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9301	9301	Last Orders		0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9302	9302	Mythologies	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9303	9303	Περὶ ποιητικῆς	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9304	9304	Wife 22		1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9305	9305			1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
9306	9306	Travel Team		0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
9307	9307	The Dark Is Rising Sequence (The Dark Is Rising, #1-5)	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0
9308	9308		eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
9309	9309	Saint	en-US	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9310	9310												
9311	9311	Crimson Shore	eng	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
9312	9312	More Than Human	eng	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
9313	9313	Burn	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
9314	9314		en-US	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
9315	9315	The Healer	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
9316	9316	Islands in the Stream		1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
9317	9317	The Guardian	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
9318	9318	桜蘭高校ホスト部 15	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9319	9319	Naiv.Super.	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
9320	9320	キスよりも早く1	jpn	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
9321	9321	The Noticer: Sometimes, all a person needs is a little perspective.	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9322	9322	Under The Net	eng	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9323	9323	Capital		1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9324	9324	Lenobia's Vow	en-US	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9325	9325		eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9326	9326	Artemis Fowl Boxed Set (Artemis Fowl, #1-5)	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
9327	9327		eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9328	9328	The Lewis Man	eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
9329	9329	The Elves of Cintra 	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9330	9330	Priestess of the White	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
9331	9331		eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
9332	9332	The Gemini Contenders	eng	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9333	9333	The Field of Swords (Emperor, #3)	en-US	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9334	9334	Abandon	en-US	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
9335	9335	Final Jeopardy	en-US	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9336	9336	April 1865: The Month That Saved America (P.S.)		0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9337	9337	The Haunted	en-CA	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9338	9338		eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
9339	9339	Tell Me Three Things	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
9340	9340	The It Girl (It Girl, Book 1)	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9341	9341	Single White Vampire	eng	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
9342	9342	The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9343	9343												
9344	9344		fil	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9345	9345	Call Me Irresistible	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9346	9346	Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9347	9347	Promise Not to Tell	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
9348	9348	A Modern Witch	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
9349	9349	The Traveler's Gift: Seven Decisions that Determine Personal Success	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
9350	9350	Shine Not Burn	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9351	9351	Double Identity		0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
9352	9352		eng	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
9353	9353	Darth Paper Strikes Back	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
9354	9354	The Girl in the Steel Corset	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
9355	9355	Gut gegen Nordwind	ger	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9356	9356	My Brother Sam Is Dead	eng	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9357	9357	Dream Man	eng	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
9358	9358	Rubicon: The Last Years of the Roman Republic	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9359	9359	The Green Mile, Part 6: Coffey on the Mile	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
9360	9360		en-US	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
9361	9361	Nice Girls Don't Have Fangs (Jane Jameson, #1)	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9362	9362	Belinda	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
9363	9363	When Beauty Tamed the Beast	eng	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
9364	9364	Miles to Go		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9365	9365	The Gift	eng	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
9366	9366	My Friend Dahmer	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9367	9367	The Lion's Lady	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
9368	9368			1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9369	9369	Heart on a Chain	en-GB	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9370	9370	The Legend of Luke		0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9371	9371	The Sheep-Pig	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9372	9372	Wishin' and Hopin': A Christmas Story	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
9373	9373												
9374	9374	Influencer: The Power to Change Anything	en-GB	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9375	9375	The Hand of Oberon - The Courts of Chaos 	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9376	9376	No Place to Run	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
9377	9377	The Dragonslayer (Bone, #4)	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9378	9378	Eat to Live		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9379	9379	A Week to Be Wicked	eng	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
9380	9380		eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
9381	9381	Claimed By Shadow	en-US	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
9382	9382	Meet Samantha: An American Girl (American Girls: Samantha, #1)	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9383	9383	The Secret Scripture	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
9384	9384	Batwoman: Elegy	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
9385	9385	When the Emperor Was Divine	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
9386	9386	Foreplay	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9387	9387	Night Prey	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9388	9388	Clouds of Witness	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9389	9389	Body Movers 	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
9390	9390	The Nasty Bits: Collected Varietal Cuts, Useable Trim, Scraps, and Bones		1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
9391	9391	Lincoln in the Bardo	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
9392	9392	Zero History	eng	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
9393	9393	Sophie & Carter	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9394	9394	Small Steps	eng	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
9395	9395	The Wicked Girls	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9396	9396	Agents of Light and Darkness	eng	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
9397	9397	Stand on Zanzibar	eng	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
9398	9398	Homer's Odyssey 	en-US	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9399	9399	Sad Cypress	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
9400	9400	Avatar: Last Airbender v. 1 (Avatar (Graphic Novels))	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9401	9401	Five Go to Smuggler's Top	eng	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9402	9402	Indemnity Only	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9403	9403	Five Run Away Together	en-US	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
9404	9404	The Promise	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9405	9405	A Redbird Christmas	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
9406	9406	The Haj	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
9407	9407	The Darkest Road	eng	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
9408	9408	Summer of My German Soldier		0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
9409	9409	Rogues	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
9410	9410		eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
9411	9411	Bound by Honor	eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9412	9412		eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9413	9413	Deeper than Midnight	en-US	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
9414	9414	Mercy Blade	eng	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
9415	9415	I Do (But I Don't)		1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9416	9416	Skippyjon Jones in Mummy Trouble (Skippyjon Jones)	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
9417	9417	Daily Rituals: How Artists Work	eng	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9418	9418	The Boy Who Came Back from Heaven	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
9419	9419		eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9420	9420	An Incomplete Revenge	en-GB	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
9421	9421	The Night Sister	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
9422	9422		eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
9423	9423	Tales from Earthsea	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
9424	9424	El ruido de las cosas al caer	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
9425	9425		eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
9426	9426	Ashley Bell	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
9427	9427	Johnny Mnemonic	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
