book_id,original_title,language_code,adult,adult-fiction,adventure,book-club,contemporary,fantasy,fiction,mystery,romance,young-adult
6933,Tar Baby,en-CA,1,1,0,1,1,0,1,0,1,0
6934,The Twenty-One Balloons,en-US,0,0,1,1,0,1,1,0,0,1
6935,Stolen Prey,eng,1,0,0,0,0,0,1,1,0,0
6937,Running Out of Time,eng,0,0,1,1,1,1,1,1,0,1
6938,Damaged,,1,0,0,0,0,0,1,0,0,0
6939,,eng,1,0,0,1,1,0,1,1,1,0
6940,Something Wonderful,eng,1,0,0,0,1,0,1,1,1,0
6941,Tribute,eng,1,1,0,1,1,0,1,1,1,0
6942,16 Lighthouse Road,eng,1,1,0,0,1,0,1,0,1,0
6943,A Man in Full,,1,1,0,1,1,0,1,0,0,0
6944,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,en-US,1,0,0,1,0,0,0,0,0,0
6945,I'd Know You Anywhere,en-US,1,1,0,1,1,0,1,1,0,0
6946,The Strange and Beautiful Sorrows of Ava Lavender,eng,1,0,0,1,1,1,1,1,1,1
6947,Sense & Sensibility,eng,1,1,0,1,1,0,1,0,1,0
6948,,eng,1,0,0,1,0,0,0,0,0,0
6949,,en-US,1,1,0,0,1,1,1,1,1,0
6950,Sacajawea,eng,1,1,1,1,0,0,1,0,1,0
6951,The Declaration,,1,0,1,0,0,1,1,0,1,1
6952,"Avatar: The Last Airbender: The Rift, Part 1",eng,0,0,1,0,0,1,1,0,0,1
6953,Independence Day,eng,1,1,0,1,1,0,1,0,0,0
6954,The Last Patriot,eng,0,1,1,0,0,0,1,1,0,0
6955,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",,0,0,1,0,0,1,1,1,0,1
6956,Bridge to Haven,eng,1,1,0,1,1,0,1,0,1,0
6957,The Engagements,eng,1,1,0,1,1,0,1,0,1,0
6958,Runaway Ralph,,0,0,1,0,0,1,1,0,0,1
6959,Creed,eng,1,0,0,0,1,0,1,0,1,0
6960,Blink,,0,1,1,1,1,1,1,1,1,1
6961,The Black Widow,eng,1,1,1,1,0,0,1,1,0,0
6962,Believing Christ: The Parable of the Bicycle and Other Good News,eng,1,0,0,1,0,0,0,0,0,0
6963,Wake (Watersong #1),en-US,0,0,0,0,0,1,1,1,1,1
6964,,en-US,1,1,0,1,1,0,1,1,1,0
6966,Touch the Dark,eng,1,1,0,0,1,1,1,1,1,0
6967,Carrion Comfort,eng,0,0,1,0,1,1,1,1,0,0
6968,The Mind Readers,eng,0,0,0,1,0,1,1,1,1,1
6969,The Highlander's Touch ,eng,1,1,0,0,0,1,1,0,1,0
6970,,,1,0,0,0,0,0,0,0,0,0
6971,Crispin: The Cross of Lead,eng,0,0,1,0,0,1,1,1,0,1
6972,Wielding a Red Sword,en-US,1,1,1,0,1,1,1,0,1,1
6973,Deep,eng,1,1,0,0,1,0,1,0,1,0
6974,Honour Among Thieves,,1,0,1,0,1,0,1,1,0,0
6975,"Superman: Earth One, Volume 1",eng,0,0,1,0,0,1,1,0,0,1
6976,The Mortal Instrument Series: City of Bones / City of Ashes / City of Glass / City of Fallen Angels,eng,0,0,1,0,0,1,1,1,1,1
6977,Foxe's Book of Martyrs,en-CA,1,0,0,0,0,0,0,0,0,0
6978,See Jane Score,eng,1,1,0,0,1,0,1,0,1,0
6979,A Yellow Raft in Blue Water: A Novel,en-US,1,1,0,1,1,0,1,0,0,1
6980,Rosemary and Rue,en-US,1,1,1,1,1,1,1,1,1,1
6981,Another Fine Myth,en-US,1,0,1,0,0,1,1,1,0,1
6982,Forever Mine ,en-GB,0,0,0,0,1,0,1,0,1,1
6984,Sapphique,eng,0,0,1,0,0,1,1,1,1,1
6985,"Don't Die, My Love",,0,0,0,0,1,0,1,0,1,1
6986,Harvest ,eng,1,1,0,1,1,0,1,1,0,0
6988,A Little Something Different,eng,1,0,0,1,1,0,1,0,1,1
6989,This Is the Story of a Happy Marriage,eng,1,0,0,1,1,0,1,0,1,0
6990,,en-US,0,0,0,0,0,0,1,0,0,1
6991,Think of a Number,eng,1,1,0,1,1,0,1,1,0,0
6992,,eng,1,0,0,0,1,0,1,0,1,1
6993,Birthright,eng,1,1,0,0,1,0,1,1,1,0
6994,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,eng,1,1,0,1,0,0,1,0,0,0
6995,Cod: A Biography of the Fish that Changed the World,eng,1,0,0,1,0,0,0,0,0,0
6997,The Feminine Mystique,eng,1,0,0,1,0,0,0,0,0,0
6998,Brighton Rock,eng,1,1,0,1,1,0,1,1,0,0
7000,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",eng,1,0,1,1,1,0,1,0,0,0
7001,A Mercy,en-US,1,1,0,1,1,0,1,0,1,0
7002,Zodiac,eng,0,1,1,1,1,1,1,1,0,0
7003,Departure,eng,1,0,1,1,1,1,1,1,1,1
7004,,en-GB,1,1,0,0,1,0,1,1,1,0
7005,The Mystery of the Blue Train,eng,1,1,0,0,0,0,1,1,0,0
7006,Private:  #1 Suspect,eng,1,1,0,0,0,0,1,1,0,0
7007,Pastoralia,eng,1,1,0,1,1,1,1,0,0,0
7008,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,,1,0,0,1,0,0,1,0,0,0
7009,The Walking Dead V 7,eng,1,1,1,0,0,1,1,0,0,0
7010,Curious George Rides a Bike,,0,0,1,0,0,1,1,0,0,0
7011,Methuselah's Children,en-US,0,0,1,0,0,1,1,0,0,0
7012,Hana,eng,0,0,0,0,0,1,1,0,1,1
7013,"Preacher, Volume 8: All Hell's a-Coming",eng,1,0,1,0,0,1,1,0,0,0
7014,The Little Sisters of Eluria,eng,1,0,1,0,0,1,1,0,1,0
7015,"Inside, Outside, Upside Down",eng,0,0,0,0,0,0,1,0,0,0
7016,The First Rule,en-US,1,1,1,0,1,0,1,1,0,0
7017,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",eng,1,0,0,0,0,1,1,0,0,1
7018,The Dot,en-US,0,0,0,0,0,0,1,0,0,0
7019,Forest Born,en-US,0,0,1,0,0,1,1,0,1,1
7020,The Damnation Game,eng,1,0,0,0,0,1,1,1,0,0
7021,L'ignorance,fre,0,1,0,1,1,0,1,0,1,0
7022,Private,eng,0,0,0,0,1,0,1,1,1,1
7024,Sisters,eng,1,1,0,0,1,0,1,0,1,1
7025,The Difference Engine,en-US,1,0,1,1,0,1,1,1,0,0
7026,Preacher: Salvation,,1,0,1,0,0,1,1,0,0,0
7027,How Will You Measure Your Life?,,1,0,0,1,0,0,0,0,0,0
7028,I Want My Hat Back,eng,0,0,1,0,0,1,1,1,0,0
7029,The Lone Drow,en-US,1,0,1,0,0,1,1,0,0,0
7030,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",,1,0,0,0,1,0,1,0,0,0
7031,Bonjour tristesse,fre,1,0,0,0,1,0,1,0,1,1
7032,Cometh the Hour,eng,1,1,1,0,1,0,1,1,1,0
7033,A Walk Across the Sun,en-US,1,1,0,1,1,0,1,1,0,0
7034,House of Suns,eng,0,0,1,1,0,1,1,1,0,0
7035,,eng,0,1,0,0,0,1,1,0,1,1
7036,The Black Cat,eng,1,1,0,0,0,1,1,1,0,0
7037,Armor,eng,0,0,1,0,0,1,1,0,0,0
7038,Bröderna Lejonhjärta,eng,0,0,1,0,0,1,1,0,0,1
7039,,eng,1,1,0,1,1,0,1,1,1,0
7040,Loyalty in Death,en-GB,1,1,0,0,1,1,1,1,1,0
7041,"""Q"" is for Quarry",eng,1,1,0,0,1,0,1,1,0,0
7042,,ara,0,0,0,0,0,0,1,0,0,0
7043,The Ship of Brides,en-US,1,1,0,1,1,0,1,0,1,0
7044,The Story of Tracy Beaker,eng,0,0,0,0,1,0,1,0,0,1
7045,Generation Kill,en-US,0,0,0,0,1,0,1,0,0,0
7046,Twilight,eng,1,1,0,0,0,1,1,1,0,0
7047,Moscow Rules,eng,1,0,1,0,1,0,1,1,0,0
7048,Lab Girl,eng,1,0,0,1,1,0,1,0,0,0
7049,Playing with Fire,en-US,0,0,1,0,0,1,1,1,0,1
7050,,,1,1,0,0,1,0,1,0,1,0
7051,The Saving Graces,en-US,1,1,0,1,1,0,1,1,1,0
7052,Fade Away,eng,1,1,0,0,1,0,1,1,0,0
7053,"Sons of Destiny (Cirque Du Freak, Book 12)",,0,0,0,0,1,1,1,1,0,1
7054,Amadeus,eng,1,1,0,0,0,0,1,0,0,0
7055,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3)",en-US,1,0,1,0,0,1,1,0,0,1
7056,Monument 14,eng,0,0,1,1,1,1,1,0,1,1
7057,The Black Lyon,eng,1,0,0,0,0,1,1,0,1,0
7058,Grace [Eventually]: Thoughts on Faith,en-US,1,0,0,1,0,0,1,0,0,0
7060,Beautiful Bombshell,en-US,1,1,0,0,1,0,1,0,1,0
7061,Slated,eng,0,0,1,1,1,1,1,1,1,1
7062,Bumi Manusia,ind,1,1,0,0,1,0,1,0,1,0
7063,Dark Gold (Dark #3),eng,1,1,0,0,1,1,1,0,1,0
7064,206 Bones,en-US,1,1,0,0,1,0,1,1,0,0
7065,A Gate at the Stairs,eng,1,1,0,1,1,0,1,0,0,0
7066,Hostile Witness,eng,0,0,0,1,1,0,1,1,1,0
7067,Martin Eden,eng,1,1,1,0,0,0,0,0,1,0
7068,Wieża Jaskółki,pol,1,0,1,0,0,1,1,0,1,0
7069,"Lords of the Bow (Conqueror, #2)",eng,0,0,1,0,0,1,1,0,0,0
7070,,,0,0,0,0,0,0,1,1,0,0
7071,"Wonder Woman, Volume 1: Blood",eng,1,0,1,0,0,1,1,0,0,1
7072,Loving Mr. Daniels,eng,0,0,0,0,1,0,1,0,1,1
7073,The History of Henry the Fourth,eng,1,1,0,0,0,0,1,0,0,0
7074,"Go Away, Big Green Monster!",eng,0,0,0,0,0,1,1,0,0,0
7075,デッドマン・ワンダーランド 1,eng,0,0,1,0,0,1,1,1,0,1
7076,The Bloodletter's Daughter: A Novel of Old Bohemia,eng,1,1,0,1,0,0,1,1,1,1
7077,,eng,1,1,0,1,0,0,1,0,1,0
7078,Rabbit at Rest,eng,0,0,0,0,1,0,1,0,0,0
7079,Prison of Ice ,eng,1,1,1,0,0,1,1,1,0,0
7080,The Lives of Christopher Chant,,0,0,1,0,0,1,1,0,0,1
7081,Fevre Dream,eng,1,1,1,1,0,1,1,1,1,0
7082,Snowmen at Night,en-US,0,0,0,0,0,1,1,0,0,0
7083,Hollywood Dirt,eng,1,1,0,0,1,0,1,0,1,0
7084,Futures and Frosting,eng,1,1,0,0,1,0,1,0,1,0
7086,The Good Luck of Right Now,eng,1,1,0,1,1,0,1,0,1,1
7087,The Miracle at Speedy Motors ,en-US,1,1,0,1,1,0,1,1,0,0
7088,Goldfinger,eng,1,1,1,0,0,0,1,1,0,0
7089,Nana,ger,1,1,0,0,0,0,1,0,1,0
7090,Rise of the Elgen,eng,0,0,1,0,0,1,1,1,1,1
7091,Cabal,en-US,1,0,1,0,0,1,1,1,1,0
7092,The Abstinence Teacher,,1,1,0,1,1,0,1,0,1,0
7093,No Man's Land,eng,1,1,1,0,1,0,1,1,0,0
7094,The Sum of All Men,en-US,1,1,1,0,0,1,1,0,1,0
7095,The Other Typist,en-GB,1,1,0,1,1,0,1,1,0,0
7096,,eng,0,0,1,0,1,1,1,0,1,1
7097,Alien,eng,1,0,1,0,0,1,1,0,0,0
7098,The Sentry,eng,0,1,1,0,1,0,1,1,0,0
7099,Sempre,eng,1,0,0,0,1,0,1,1,1,1
7100,Magic Shifts,eng,1,0,1,0,1,1,1,1,1,0
7101,Mariana,,1,1,0,1,1,1,1,1,1,0
7102,Going Solo,eng,0,0,1,0,0,1,1,0,0,1
7103,"Clementine (Clementine, #1)",en-US,0,0,0,1,1,0,1,0,0,1
7104,The Dragon's Path,eng,1,0,1,1,0,1,1,0,0,0
7105,Old Possum's Book of Practical Cats,en-US,1,0,0,0,0,1,1,0,0,1
7106,The Taming of the Queen,eng,1,1,0,1,0,0,1,0,1,0
7107,,,1,1,0,1,0,0,1,1,0,0
7108,Mannen som log,eng,1,0,0,0,0,0,1,1,0,0
7109,Paradise Kiss 1,eng,0,0,0,0,1,0,1,0,1,1
7111,One Silent Night,eng,1,1,1,0,1,1,1,0,1,0
7112,The Warrior's Apprentice,eng,1,1,1,1,0,1,1,0,1,1
7113,عابر سرير,ara,0,0,0,0,0,0,1,0,1,0
7114,The Complete Phantom of the Opera,eng,1,0,0,0,0,1,1,1,1,0
7115,The Unusual Suspects,en-US,0,0,1,0,0,1,1,1,0,1
7116,Gemeinsames Leben,,0,0,0,1,0,0,0,0,0,0
7117,The White Gold Wielder,eng,1,1,1,0,0,1,1,0,0,0
7118,The Ship Who Sang,en-US,1,1,1,1,0,1,1,0,1,1
7119,黑暗森林,eng,1,0,0,0,1,1,1,0,0,0
7120,Blackout,eng,1,1,1,0,0,1,1,1,1,1
7121,Cold Vengance,,1,1,1,0,0,1,1,1,0,0
7122,The Eyes of Darkness,eng,1,1,0,0,1,1,1,1,0,0
7123,Heir to the Shadows,en-US,1,1,1,0,0,1,1,0,1,1
7124,,eng,1,1,0,0,1,0,1,0,1,0
7125,Guilty as Sin (Deer Lake #2),eng,1,1,0,0,1,0,1,1,1,0
7126,Kushiel's Scion,en-GB,1,1,1,0,0,1,1,0,1,0
7127,Chasm City,eng,0,0,1,0,0,1,1,1,0,0
7128,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search",eng,1,0,0,1,1,0,0,1,0,0
7129,Let's Pretend This Never Happened (Dear Dumb Diary #1),,0,0,0,0,1,1,1,0,1,1
7130,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",en-US,1,0,0,1,1,0,0,0,0,1
7131,Treachery in Death,en-US,1,1,0,0,0,1,1,1,1,0
7132,Under the Wide and Starry Sky,eng,1,1,1,1,1,0,1,0,0,0
7133,Blood Rites ,eng,0,0,0,0,1,1,1,0,1,1
7134,The Adventures of Augie March,,0,1,1,1,1,0,1,0,0,0
7135,Carter Reed,eng,1,0,0,0,1,0,1,1,1,1
7136,Man and Boy,eng,1,1,0,1,1,0,1,0,1,0
7137,The Memoirs of Cleopatra,eng,1,1,0,1,0,0,1,0,1,0
7138,The Jefferson Key,en-US,1,1,1,1,1,0,1,1,0,0
7139,All My Puny Sorrows,eng,1,1,0,1,1,0,1,0,0,0
7140,Bittersweet,eng,1,1,0,1,1,0,1,1,1,0
7141,In Search of Schrödinger's Cat : Quantum Physics And Reality,eng,0,0,0,1,0,0,0,0,0,0
7142,The Keep ,en-US,1,0,0,0,0,1,1,1,0,0
7143,,eng,0,0,1,0,1,0,1,0,0,1
7144,Dawn,eng,1,1,0,1,0,1,1,0,0,0
7146,Jeder stirbt für sich allein,eng,1,0,0,1,0,0,1,0,0,0
7147,Rebel of the Sands,eng,0,0,1,0,0,1,1,0,1,1
7148,Forever Peace ,en-US,0,0,1,0,0,1,1,0,0,0
7149,Betrayal in Death,eng,1,1,0,0,1,1,1,1,1,0
7151,"The Work and the Glory, Vol. 1: Pillar of Light",,1,1,0,1,0,0,1,0,1,1
7152,Amulet: Book Three: The Cloud Searchers,eng,0,0,1,0,0,1,1,1,0,1
7153,Lily and the Octopus,eng,1,1,0,1,1,1,1,0,0,0
7154,In the Lake of the Woods,eng,1,1,0,1,1,0,1,1,0,0
7155,Tempt Me at Twilight,eng,1,1,0,0,0,0,1,0,1,0
7156,Tiger's Destiny,eng,0,0,1,0,0,1,1,1,1,1
7157,Back Spin,eng,1,1,0,0,1,0,1,1,0,0
7158,This Heart of Mine,eng,1,1,0,0,1,0,1,0,1,0
7159,Elixir,,0,0,0,0,1,1,1,0,1,1
7160,Apple Tree Yard,eng,1,1,0,1,1,0,1,1,1,0
7161,The Ice Limit,fre,1,1,1,0,1,1,1,1,0,0
7162,Twisted,eng,1,0,0,0,1,0,1,0,1,0
7163,Heartless,eng,1,1,1,0,0,1,1,1,1,1
7164,When Calls the Heart,en-US,1,1,1,0,1,0,1,0,1,1
7165,,eng,1,1,0,1,1,0,1,0,1,0
7166,Saving Grace,eng,1,1,0,0,1,0,1,0,1,0
7167,Married By Morning,eng,1,1,0,0,0,0,1,0,1,0
7168,Pnin,eng,0,1,0,1,1,0,1,0,0,0
7169,"Being a Green Mother (Incarnations of Immortality, #5)",en-GB,1,0,1,0,0,1,1,0,1,1
7170,Inkheart,eng,0,0,1,0,0,1,0,0,1,1
7171,Шинель,,0,0,0,0,0,1,1,0,0,0
7172,宮本武蔵 Miyamoto Musashi,eng,1,0,1,0,0,1,1,0,1,0
7173,Finally,,0,0,1,1,0,1,1,0,1,1
7174,Ford County,eng,1,1,0,1,1,0,1,1,0,0
7175,The Monk,eng,1,1,0,1,0,1,1,1,1,0
7176,Gathering Prey,,1,1,0,0,0,0,1,1,0,0
7177,Songs of Willow Frost,eng,1,1,0,1,0,0,1,0,0,1
7178,Mýrin,eng,1,1,0,1,1,0,1,1,0,0
7179,The Vanished Man,en-US,1,1,0,0,1,0,1,1,0,0
7180,,eng,0,0,0,0,1,0,1,0,0,1
7181,"Fresh Wind, Fresh Fire",,0,0,0,1,0,0,0,0,0,0
7182,The Madman’s Daughter,eng,0,0,1,1,0,1,1,1,1,1
7183,Second Honeymoon,eng,1,1,0,1,0,0,1,1,1,0
7184,Hero,eng,1,1,0,0,1,0,1,0,1,0
7185,Brain Droppings,eng,1,0,0,0,0,0,1,0,0,0
7186,Last Chance to See,,1,0,1,1,0,0,1,0,0,0
7187,Swindle,eng,0,0,1,0,1,0,1,1,0,1
7188,,eng,1,0,0,1,1,0,1,0,0,1
7189,What I Thought Was True,eng,0,0,0,0,1,0,1,0,1,1
7190,,eng,0,0,0,0,0,0,1,1,0,1
7191,Ruthless,en-US,0,0,0,0,1,0,1,1,1,1
7192,The Secret Life of Violet Grant,eng,1,1,0,1,1,0,1,1,1,0
7193,Wicked Ties,en-US,1,1,0,0,1,0,1,1,1,0
7194,"Charlie Bone and the Beast (The Children of the Red King, # 6)",en-US,0,0,1,0,0,1,1,1,0,1
7195,The Baller: A Down and Dirty Football Novel,eng,1,0,0,0,1,0,1,0,1,0
7196,The Providence of Fire,eng,1,1,1,0,0,1,1,0,0,0
7198,My Life on the Road,eng,1,0,0,1,1,0,0,0,0,0
7200,Sugar and Spice,en-US,0,0,0,0,1,0,1,1,1,1
7201,,eng,1,1,0,0,1,0,1,0,1,0
7202,,eng,1,1,0,0,1,0,1,1,1,0
7203,Den Lille Pige med Svovlstikkerne,eng,0,0,0,0,0,1,1,0,0,1
7204,The Places In Between,en-US,0,0,1,1,0,0,1,0,0,0
7205,Stars of Fortune,eng,1,1,1,0,1,1,1,1,1,0
7206,,,1,0,0,1,1,0,1,0,1,0
7207,Cat Among the Pigeons,eng,1,1,0,0,0,0,1,1,0,0
7208,Paris,eng,1,1,0,1,1,0,1,0,0,0
7209,The Necklace and Other Short Stories,eng,1,1,0,1,0,1,1,0,0,1
7210,Void Moon,eng,1,1,1,0,0,0,1,1,0,0
7211,Captains Courageous,eng,1,1,1,1,0,1,1,0,0,1
7212,,eng,1,1,0,0,0,0,1,1,0,0
7213,Violin,eng,1,1,0,0,1,1,1,1,1,0
7214,The Forgetting Time,eng,1,1,0,1,1,1,1,1,0,0
7215,,,0,0,0,0,0,0,1,0,0,0
7216,デスノート #3 (Desu Nōto) Gekisō (激走),eng,0,0,0,0,1,1,1,1,0,1
7217,The Lost Stories,eng,0,0,1,0,0,1,1,0,1,1
7218,"Deep Down (Jack Reacher, #16.5)",en-US,1,1,1,0,0,0,1,1,0,0
7219,Saving June,eng,0,0,1,0,1,0,1,0,1,1
7220,Eeny Meeny,eng,1,1,0,1,1,0,1,1,0,0
7221,,eng,0,0,1,0,1,1,1,0,1,1
7222,What the Night Knows,eng,1,1,0,1,0,1,1,1,0,0
7223,Knight & Play,eng,1,1,0,0,1,0,1,0,1,0
7224,Queen of Fire,eng,1,0,1,0,0,1,1,0,0,0
7225,The Wounded Land,,1,1,1,0,0,1,1,0,0,0
7226,Darkness Visible: A Memoir of Madness,,1,0,0,1,1,0,1,0,0,0
7227,In the Shadow of the Banyan,,1,1,0,1,1,0,1,0,0,0
7228,,eng,0,0,1,1,0,0,1,1,0,1
7229,Spider's Bite,eng,1,1,0,0,1,1,1,1,1,1
7230,Self-Reliance and Other Essays,en-US,0,0,0,1,0,0,1,0,0,0
7231,Crash,en-CA,1,1,0,0,1,0,1,0,0,0
7232,How to Talk So Teens Will Listen and Listen So Teens Will Talk,en-US,1,0,0,1,0,0,0,0,0,0
7233,Fiddler On the Roof: Based on Sholom Aleichem's Stories,eng,0,0,0,0,0,0,1,0,1,0
7234,Afterburn,eng,1,1,0,0,1,0,1,0,1,0
7235,All-of-a-Kind Family,eng,0,0,0,1,0,0,1,0,0,1
7236,Influx,eng,1,1,1,1,0,1,1,1,0,0
7237,Ilse Witch ,en-US,1,1,1,0,0,1,1,0,0,1
7238,Personal History,en-US,1,0,0,1,0,0,0,0,0,0
7239,The Dry,eng,1,1,0,1,1,0,1,1,0,0
7240,Full House,eng,1,1,1,0,1,0,1,1,1,0
7241,الأجنحة المتكسرة,eng,0,0,0,0,0,1,0,0,1,0
7242,Two Graves,,1,1,1,0,0,1,1,1,0,0
7243,Blood of Dragons,eng,1,1,1,0,0,1,1,0,1,1
7244,A Bridge Too Far,eng,0,0,0,1,0,0,1,0,0,0
7245,Loser,eng,0,0,0,1,1,0,1,0,0,1
7246,Sepulchre,en-GB,1,1,1,1,1,1,1,1,1,0
7247,,en-US,1,0,1,0,1,1,1,1,0,0
7248,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,eng,0,0,1,1,0,0,0,0,0,0
7249,Kiss the Dead,eng,1,1,0,0,1,1,1,1,1,0
7250,The Garden of Eden,en-US,1,1,0,1,1,0,1,0,1,0
7251,"Sweet Surrender (Sweet Series, #1)",en-US,1,1,0,0,1,0,1,1,1,0
7252,The One Tree,eng,1,1,1,0,0,1,1,0,0,0
7253,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,eng,0,0,1,0,0,1,1,0,0,1
7254,Surrender Your Love,eng,1,1,0,0,1,0,1,1,1,0
7255,CyberStorm,eng,1,1,1,0,1,1,1,1,0,0
7256,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,en-US,1,0,0,0,1,0,1,0,0,0
7257,To Green Angel Tower (Siege),en-US,0,0,1,0,0,1,1,0,0,1
7258,"Moi Nojoud, 10 ans, divorcée",eng,1,0,0,1,1,0,0,0,0,1
7259,The Feast of All Saints,en-US,1,0,0,1,1,1,1,0,1,0
7260,To rise again at a decent hour,eng,1,1,0,1,1,0,1,0,0,0
7261,Proof: A Play,eng,1,1,0,1,1,0,1,1,1,0
7262,The Past through Tomorrow,eng,0,0,1,0,0,1,1,1,0,0
7264,Saint Odd,eng,1,1,1,0,1,1,1,1,0,0
7265,The Wonderful Story Of Henry Sugar And Six More,eng,1,0,1,0,0,1,1,0,0,0
7266,,eng,1,1,0,0,1,1,1,1,1,0
7267,Port Mortuary,en-US,1,1,0,0,0,0,1,1,0,0
7268,Arc de Triomphe,,1,0,0,0,1,0,1,0,1,0
7269,The Death of Superman,en-US,0,0,0,0,0,1,1,0,0,1
7270,The Raw Shark Texts,en-US,1,1,1,1,0,1,1,1,1,0
7271,The Hammer of Thor,eng,0,0,1,0,1,1,1,0,0,1
7272,Wave,eng,1,0,0,1,1,0,1,0,0,0
7273,Fire Sea,en-US,1,1,1,0,0,1,1,0,0,0
7274,"Far from the Tree: Parents, Children, and the Search for Identity",eng,1,0,0,1,1,0,0,0,0,0
7275,Junie B. Jones and the Stupid Smelly Bus,en-US,0,0,0,0,1,1,1,0,0,0
7276,El otoño del patriarca,eng,0,0,0,1,1,0,1,0,0,0
7277,Bones of the Hills,eng,0,0,1,0,0,1,1,0,0,0
7278,Hallucinations,eng,1,0,0,1,0,0,1,0,0,0
7279,Burned,eng,1,1,1,0,0,1,1,0,1,0
7280,The Murders in the Rue Morgue,eng,0,0,0,0,0,1,1,1,0,0
7281,The Summer Tree,en-US,1,1,1,1,1,1,1,0,0,1
7282,Betsy-Tacy,en-US,0,0,0,1,0,0,1,0,0,1
7283,Sweethearts,en-US,0,0,0,1,1,0,1,0,1,1
7284,The Monsters of Templeton,eng,1,1,0,1,1,1,1,1,0,0
7285,Midnight Crossroad,eng,1,1,0,1,1,1,1,1,1,0
7286,Catering to Nobody,en-US,1,1,0,1,1,0,1,1,1,0
7287,The Lost Prince,eng,0,0,1,0,1,1,1,1,1,1
7288,Devil Bones,eng,1,1,0,0,1,0,1,1,0,0
7289,From Here to Eternity,eng,1,1,0,1,0,0,1,0,1,0
7291,"Dude, Where's My Country?",en-US,1,0,0,0,1,0,0,0,0,0
7292,The Last Don,eng,0,0,1,0,1,0,1,1,0,0
7293,محال,ara,0,0,0,0,0,0,1,0,0,0
7294,Ready or Not,eng,0,0,0,0,1,0,1,0,1,1
7295,Cross Bones,,1,1,0,0,1,0,1,1,0,0
7296,All But My Life,en-US,1,0,0,1,0,0,1,0,0,1
7297,Rikki-Tikki-Tavi,,0,0,1,0,0,1,1,0,0,1
7298,"All-Star Superman, Vol. 2",eng,0,0,1,0,0,1,1,0,0,1
7299,The World of Ice and Fire,eng,1,1,1,0,0,1,1,0,0,0
7300,"To Sir Phillip, With Love",eng,1,1,0,0,0,0,1,0,1,0
7301,Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,,1,0,1,1,0,0,0,0,0,0
7302,,eng,1,0,0,0,1,0,1,0,1,1
7303,Among the Barons,en-US,0,0,1,0,1,1,1,1,0,1
7304,,eng,0,0,1,1,0,0,1,0,0,1
7305,Say Cheese and Die!,eng,0,0,1,0,0,1,1,0,0,1
7306,Sharpe's Tiger,en-US,1,1,1,0,0,1,1,0,0,0
7307,Jinx,en-US,0,0,0,0,1,1,1,1,1,1
7308,Der Tod in Venedig,eng,0,1,0,1,0,0,1,0,1,0
7309,As Chimney Sweepers Come to Dust ,eng,1,1,1,0,0,0,1,1,0,1
7310,Notes on a Scandal,eng,1,1,0,1,1,0,1,0,1,0
7311,The Beast,eng,1,1,0,0,1,1,1,0,1,0
7312,Sullivan's Island,eng,1,1,0,1,1,0,1,0,1,0
7313,カードキャプターさくら 7 [Cardcaptor Sakura 7],eng,0,0,1,0,0,1,1,0,1,1
7314,The Soulkeepers (The Soulkeepers #1),en-US,0,0,1,0,1,1,1,1,1,1
7315,Up Country,,0,1,1,1,0,0,1,1,0,0
7316,Private Peaceful,eng,0,0,1,1,0,0,1,0,1,1
7317,Her Royal Spyness (Her Royal Spyness Mysteries #1),en-US,1,1,0,1,0,0,1,1,1,0
7318,Gunmetal Magic,eng,1,0,1,0,1,1,1,1,1,0
7319,Half a War,eng,1,1,1,0,0,1,1,0,1,1
7320,,en-GB,1,1,0,0,1,0,1,1,1,0
7321,The Marriage Mistake,eng,1,1,0,0,1,0,1,0,1,0
7322,Jamberry,,0,0,1,0,0,1,1,0,0,0
7323,"Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,0,0,1,0,1,1,1,1,1,1
7324,Rhapsody: Child of Blood,eng,1,1,1,1,0,1,1,0,1,1
7325,Doctors,eng,1,1,0,0,1,0,1,0,1,1
7326,Samarcande,eng,0,0,0,1,1,0,1,0,0,0
7327,Indulgence in Death,eng,1,0,0,0,0,1,1,1,1,0
7328,We Need New Names,eng,1,1,0,1,1,0,1,0,0,0
7329,The Little Red Caboose (Little Golden Book),,0,0,0,0,0,1,1,0,0,0
