userId,artistId,playcount
1111,12590,331
1580,177,47
475,7269,25
545,178,575
641,266,30
243,4648,366
1118,6191,649
172,3698,225
699,146,173
603,8518,168
1171,7438,623
142,3257,236
1058,3901,182
712,851,202
1420,1911,607
1865,490,140
1277,250,115
939,657,122
211,1149,1605
39,1339,294
429,6826,182
1557,481,95
1767,16885,219
1723,405,577
445,156,1133
406,2962,1851
384,6321,49
1548,481,603
645,8927,254
46,261,282
1563,2098,12
262,2522,10
1261,302,310
918,6407,248
691,158,413
1589,1885,335
1223,6230,168
1159,12929,122
724,38,108
394,106,221
1849,948,1560
1768,7452,523
844,10344,593
756,856,1158
501,414,222
1340,1770,175
45,1437,12
1258,10184,164
127,251,170
11,490,2
1279,1463,318
1888,2283,1332
938,259,133
867,5258,3001
1118,1049,487
510,903,862
1253,1466,2244
501,1065,130
176,643,508
712,580,2334
392,855,7
313,468,1778
1559,1012,1390
5,238,11112
1662,461,190
147,1045,283
1601,15685,235
1362,379,518
1284,14,406
423,4609,409
552,588,5501
468,695,1991
1257,2016,18
1754,1946,66
1338,6982,412
1749,1072,929
1644,448,221
992,668,323
1332,395,336
1221,13318,138
878,10813,433
625,37,232
1636,1424,446
287,5216,83
968,1951,75
1175,1817,143
602,1331,21
1514,473,111
992,1024,1824
1044,11481,195
1038,249,359
326,631,55
485,474,145
1304,1731,33
1220,13315,82
207,1817,1994
1195,240,106
287,5202,152
428,2080,1575
570,422,816
1059,3962,2113
568,629,250
947,435,1715
1594,4324,133
696,9398,203
759,448,364
1600,350,94
580,909,464
1613,15749,1175
1256,12017,175
241,861,2
1241,2068,575
721,4262,55
1751,951,4474
159,1897,281
869,2283,79
828,10426,127
344,5916,235
1436,476,2669
228,250,270
948,6325,145
128,289,343
1801,389,1734
1325,851,374
537,461,1648
1455,10536,880
745,2407,7
606,8569,45
1499,353,502
1223,238,59
1499,247,214
1883,15765,33
794,778,321
0,36,1559
489,2788,2
239,415,524
363,1196,1610
1575,551,32
1483,16,399
1465,103,187
580,1692,749
1491,2430,197
619,461,91
1181,2039,11473
990,396,449
407,919,1394
1789,304,173
320,5612,77
1888,5913,738
1726,9311,400
608,3965,13
1435,14074,143
475,7279,18
1637,21,400
243,1338,82
1387,4791,45
35,641,33
1753,241,1844
1742,1195,60
680,122,1234
187,3903,528
414,137,340
1795,2763,34
1795,704,16
747,103,191
1487,14932,13
1236,104,203
1059,867,599
383,5679,142
1253,4183,223
761,9925,9
216,2034,297
1821,473,786
956,274,152
1212,6231,849
1430,249,42
990,324,1559
656,6309,42
1463,549,432
636,448,372
111,2843,469
1598,4779,50
997,951,406
1238,282,226
1309,678,572
1848,2543,2
1310,5130,237
871,10177,122
1873,642,281
1034,274,2495
514,7127,510
663,450,211
900,10859,919
784,2012,241
215,2925,4
301,5394,4662
1277,13655,43
392,416,26
526,7784,1550
1119,169,266
1485,35,376
365,851,72
497,7512,151
357,6031,792
807,10273,226
1818,1418,534
814,239,44
1761,846,32
1571,1816,2506
1518,4546,494
1855,1027,22
1046,256,656
219,4341,9
139,2912,2047
1001,3136,63
1140,2475,250
1612,431,164
1432,878,11
584,1734,482
1288,13705,117
775,1325,24
1502,15044,118
1359,37,76
1470,4727,567
1517,1142,630
1490,2116,67
997,11625,189
671,1302,78
1373,483,239
1219,13291,11
11,301,2
1615,214,105
296,1054,216
997,4817,197
337,24,826
1713,243,1169
1153,637,179
1389,362,24
1380,492,86
1726,16565,169
561,259,2969
858,4682,105
312,1365,2175
1497,15016,639
575,375,406
629,1217,303
38,1314,485
338,4664,87
363,282,1044
1027,9788,395
1014,20,225
349,3644,116
433,685,412
410,2843,1329
403,327,159
122,2316,413
304,3009,180
1223,2476,171
1740,4882,2262
622,1866,511
1024,1368,74
1707,13720,128
526,1908,1984
109,1328,44
776,5463,254
1692,16,712
958,416,1617
1744,2023,76
1631,15869,6
873,125,307
1744,9818,51
1094,640,179
1821,282,1237
1531,872,26
1205,13208,530
189,282,68
1003,8848,636
576,837,367
1159,12927,168
951,5378,4
1791,16994,648
424,1915,5959
1006,103,359
1345,240,283
207,411,1508
1354,1847,362
448,413,23
59,1023,281
1578,11040,56
1479,170,640
215,38,5
755,637,371
828,1202,30
1576,15532,173
8,397,189
214,4298,9
1319,13185,107
891,1429,400
166,1849,325
357,6026,1407
1319,1060,147
563,3,560
1155,179,7242
690,9341,177
1820,282,118
1420,1919,340
229,464,141
1860,449,1458
1044,11992,507
426,6808,131
872,4837,561
204,835,60
563,101,1823
554,1067,57
596,8455,271
661,868,455
1043,3285,81
1869,837,157
890,7696,470
1195,504,149
1098,5138,312
607,263,3
1617,4104,2419
1121,1706,9
1127,1368,874
1445,237,1370
142,3256,240
1190,631,3
595,6135,1333
1171,2204,383
1881,244,9
577,298,2671
102,2548,1737
439,909,369
626,2730,402
361,855,10640
866,10719,1289
250,636,429
1829,20,157
295,2967,1605
620,389,455
270,0,23
1275,293,13113
1769,1349,79
1425,14550,383
1843,3868,26
944,3606,390
447,7044,190
1272,13613,550
553,448,1866
1175,183,32
361,1556,5251
455,336,121
160,3540,718
292,2718,99
1642,15927,23
818,241,875
793,1002,785
1595,486,118
1162,157,349
1585,464,1332
1450,239,394
667,869,186
1745,1817,791
337,1024,643
1795,14483,11
174,3714,442
1596,147,519
1270,176,508
718,6964,9
1271,1041,330
1323,13905,255
1847,17369,11
1767,1052,261
1437,291,103
924,3962,33
1488,251,2489
993,11605,358
269,249,2166
409,6421,4
515,448,16
829,244,1138
325,676,212
1033,411,258
1335,13957,27
37,1275,256
1564,1964,333
1813,998,857
358,370,188
191,3957,67
1496,10419,228
1684,16236,25
371,553,408
1167,10619,614
401,391,232
271,4993,25
246,27,162
1252,683,263
1455,14680,909
578,572,230
1256,639,89
116,856,48
81,799,119
1323,2768,812
1862,17434,169
355,16,267
1518,851,320
786,2468,511
747,566,45
79,2251,917
1265,349,2092
89,8,104
1101,1930,61
1397,178,319
1027,11881,334
245,4057,135
1822,3676,4279
151,3388,73
1538,15266,15
1405,1393,1008
1750,1056,224
395,136,2130
1733,270,642
689,8836,137
735,21,11
863,1708,586
1083,12352,306
1084,3065,620
1527,259,252
105,2734,1006
787,5485,92
912,2229,82
1656,4952,231
1540,14,529
21,178,2443
949,582,2
1766,3017,2538
343,5890,9
1364,389,3026
976,108,3480
1814,17182,157
1438,422,444
286,405,73
587,2283,260
1251,12923,378
1449,594,167
1370,106,32
999,5856,999
60,152,65
280,1194,159
600,418,189
809,247,457
1672,8046,266
1141,12812,1478
9,429,321
1018,473,138
993,11604,371
212,737,106
579,8312,791
122,802,1140
473,5776,64
626,478,245
166,3047,616
1310,995,2690
459,2696,1021
1332,552,230
1088,175,546
1361,1012,429
1124,651,687
1270,1384,996
423,6759,569
1791,12880,79
556,1254,259
471,206,195
1891,17629,281
1091,12416,2440
892,1199,65
664,6609,1
1107,782,348
937,1310,382
1817,374,163
1388,629,124
1558,10546,657
407,3510,766
302,907,243
684,429,65
937,629,415
255,238,347
682,488,37
748,1069,423
1490,169,116
1087,1600,80
616,3516,1274
1633,1328,371
1302,5258,603
183,3860,313
1771,916,357
1403,919,170
1414,639,330
1164,1600,7
908,1372,332
140,240,422
13,176,747
154,3150,1066
642,259,1055
358,448,2687
1786,4,127
1797,3504,582
1285,239,284
1078,6444,625
1485,241,526
1046,761,274
1050,2404,10390
551,635,50
799,3626,527
712,115,1134
1085,7498,101
695,9387,393
1154,12910,261
1221,278,36
1382,1317,354
5,279,527
1037,293,29
370,6210,43
152,3396,2146
160,1522,1150
1088,14,402
355,992,233
1735,8046,818
1451,11433,73
597,2467,498
1480,1328,180
1468,657,1462
1798,17066,455
593,339,78
416,176,1890
536,916,481
782,4857,210
866,1472,300
1887,17588,46
195,4044,323
1014,259,454
1282,489,327
279,2791,271
471,110,69
169,267,68
1682,2631,2114
1306,1541,290
1008,1950,93
1391,2377,745
38,1303,847
1418,6087,467
549,3150,1447
670,5,159
620,4548,600
511,4344,91
331,636,3
1490,461,70
95,2541,67
1800,139,380
1388,630,32
200,4119,40
919,807,1
418,1061,128
470,493,241
9,432,251
903,448,498
80,2285,203
1232,179,214
1752,679,422
1319,13,71
1512,103,238
1580,282,61
634,481,114
174,187,98
679,665,831
1163,483,595
519,1334,222
1115,4158,577
696,1893,367
1712,3021,327
1175,4043,40
904,1149,42
742,9703,66
54,244,23
346,5942,275
1222,804,281
939,273,731
1375,651,1339
1372,171,350
1258,2457,201
464,4606,71
863,2083,745
1289,1010,493
952,11342,223
1468,1372,22809
1626,166,1380
924,178,141
1610,4463,99
678,9248,291
1203,956,28
1591,282,294
729,356,173
419,6738,207
988,38,185
1531,1938,41
494,4891,50
970,829,536
1223,987,25
1500,200,317
626,493,877
172,916,407
1375,14330,347
860,912,340
1508,1217,703
314,653,327
745,6760,14
280,2592,1144
453,7089,32
40,1049,211
558,8094,422
1226,6140,70
1844,1359,62
1108,12574,214
885,1196,25
1133,4924,70
495,248,2518
586,241,4072
1861,495,459
1163,178,878
1433,1890,419
767,4621,25
1141,868,329
886,3002,70
191,2146,50
60,656,219
1406,10081,199
1485,640,903
1385,2783,1342
1426,738,268
22,258,239
931,6456,467
62,1815,1731
947,244,155
1404,293,272
85,2370,284
392,263,8
477,7316,49
380,6278,14
481,7360,1046
1439,4380,303
1607,5234,175
1313,298,727
1683,987,112
1815,657,1130
1050,12055,723
440,6973,69
303,3120,3466
515,1633,115
293,631,260
142,1069,214
1131,103,135
15,654,105
1348,2017,43
8,382,527
867,2344,351
1778,16930,461
1707,243,92
349,2988,214
240,1293,101
550,636,36
1626,1604,343
1799,12357,221
1796,152,130
27,1001,166
670,1886,183
1711,103,788
1557,279,87
1570,16,4814
154,2880,1029
609,705,4001
395,6429,79
629,1482,167
629,8834,164
1316,13849,856
578,1192,257
1702,8343,389
797,494,1909
1486,436,258
1838,3041,568
81,467,128
908,461,214
1113,12611,21
1701,2344,100
1258,103,566
1111,170,1912
1687,4556,1
1475,1847,327
955,2891,45
248,2963,130
1148,267,692
356,298,1755
1496,139,193
1190,651,3
468,7195,14
1763,263,328
1540,255,821
78,2204,521
756,243,1541
1380,255,279
260,4164,870
1545,1851,2187
871,1169,150
373,38,301
817,492,128
11,277,12
850,3510,53
1536,15256,74
97,936,496
1693,7388,211
272,174,165
1403,2671,229
1184,483,761
1289,1049,341
604,3909,118
1371,1419,1448
1531,1319,24
120,2717,115
1885,8435,153
1872,660,594
432,5323,22
1002,549,221
1502,448,227829
1349,14079,183
704,375,27
380,154,16
494,3101,45
1750,777,285
723,798,1168
977,1611,4043
457,139,755
415,6652,74
773,894,82
1008,2214,143
1328,3514,1418
1798,519,266
444,1103,318
1617,15584,653
1139,2430,431
1307,1416,148
1165,3572,179
1030,11918,71
399,1148,541
1684,16248,21
347,159,1457
593,3853,161
649,1756,771
1172,3056,1
1358,5764,25
1845,880,1288
1524,551,178
1007,11730,451
849,10532,1394
1870,3139,203
13,568,340
437,6949,1383
1218,2912,90
409,4600,16
1689,798,157
783,10147,13
1518,122,380
1780,62,283
510,112,2742
1015,6851,258
603,5566,1122
674,411,1672
1140,278,769
1787,882,665
903,677,2507
633,8857,266
322,4155,12
797,238,505
174,115,138
509,438,1057
388,448,3254
335,1708,1553
1812,494,31
1495,461,318
1344,1230,8
677,9202,5
437,549,978
770,3047,262
299,1254,320
1550,15354,145
967,1388,942
544,778,2514
1196,420,718
1666,1317,130
217,280,155
525,840,1388
1244,13463,297
1440,1906,1304
636,1411,3548
741,767,282
1655,374,1077
1607,657,280
183,33,1034
24,594,71
1434,3463,1
765,1890,25
371,1769,122
632,763,532
1057,436,1113
920,1583,621
1355,14177,610
286,199,49
833,1756,152
21,849,518
1638,103,670
281,549,294
404,464,252
1691,5466,439
1478,14865,68
23,871,1356
1119,10359,1035
1652,242,755
690,265,279
1871,1202,1176
1389,177,17
1052,12086,161
1306,4796,402
698,178,6032
969,277,223
435,16,138
1414,174,408
1712,1372,695
1499,3283,149
734,641,152
942,5952,806
1417,1517,300
272,1121,150
1026,2774,10
408,6544,624
1725,16561,343
604,8530,127
1570,5696,689
1683,1651,56
1498,685,315
640,179,172
859,10666,247
675,9173,70
854,2784,798
394,2116,87
1305,369,534
768,125,20
1095,8454,334
1879,3388,89
904,1817,155
292,1674,185
347,998,339
406,6523,2972
489,3548,1
615,1820,213
843,928,5248
846,1780,1334
542,2335,408
92,702,1588
1399,175,46
847,1049,307
1849,6735,1333
95,164,130
973,541,84
1123,108,1654
773,1040,84
978,232,203
142,3244,947
785,676,1
6,295,520
195,2147,129
1029,3154,33
151,2715,55
682,6227,121
509,1336,375
149,3354,1048
1724,122,1965
376,6234,180
1055,12129,145
113,2889,265
1397,247,706
1510,247,240
405,528,5
1886,2388,1046
4,196,27
924,454,11
66,194,321
1353,14148,190
1466,14782,17
1612,5303,170
213,2018,9945
899,5031,96
1121,12673,8
1570,837,193
1799,17085,122
125,3064,272
1325,16,262
1744,16719,79
82,2315,646
1776,851,1040
189,3930,75
375,1230,783
1122,3909,263
318,408,3288
1465,639,75
243,4665,60
1490,858,156
1368,828,312
38,872,1453
1734,156,38
297,280,300
231,4489,193
1798,17073,229
963,1159,152
1373,438,68
816,2019,270
135,3175,106
1310,2992,287
1244,2535,109
1304,6415,65
1699,11534,578
315,5528,251
13,578,255
447,7042,201
1581,4435,333
1288,13703,146
1050,3463,1654
450,1730,201
1148,4455,691
1376,179,3210
1407,1151,23
562,183,2260
1857,5405,129
1880,651,499
829,3191,208
228,3415,576
1096,678,333
1716,325,2005
738,909,60
1112,14,989
1711,1360,213
590,309,172
868,5484,1
794,10054,63
1255,13526,185
535,7838,302
911,11075,7
566,473,483
1299,5158,657
909,11047,66
344,5911,396
877,1012,402
1821,414,597
1840,922,297
833,21,930
825,10409,202
1880,237,725
703,4290,233
1383,851,1440
932,242,257
1829,13523,101
787,10170,69
598,3715,54
1276,265,96
1136,241,351
1114,238,1296
1146,148,254
1403,998,207
1249,932,418
867,2015,1780
609,8606,259
1554,6,44
1481,13200,378
7,352,280
689,656,911
1029,1209,83
1636,1411,128
849,10537,730
307,280,538
1497,38,5220
1157,1317,136
1554,1710,38
164,153,195
1421,656,267
1707,297,104
1103,4101,10034
1023,169,13
950,2533,345
502,244,363
244,3819,325
226,2309,672
755,411,1141
119,2991,76
1008,476,147
233,3394,651
776,16,100
1077,1962,799
1673,0,344
1397,14,569
1498,909,123
549,443,317
137,667,2542
912,11084,130
1469,414,383
1550,15331,154
406,3544,1079
561,251,1669
191,438,55
227,269,86
950,685,631
1103,964,5635
404,3617,191
714,1003,277
1534,15240,268
989,3587,11
881,170,70
1061,12185,464
840,1409,413
686,9307,79
410,6581,1034
552,413,544
1249,5234,222
328,494,675
563,386,668
1446,14658,140
1819,6957,628
1082,206,616
298,5352,834
269,374,580
1346,2896,2218
1219,6378,7
1217,13279,46
1765,249,460
963,2538,642
1138,1517,338
91,916,28
876,244,65
1595,252,146
1315,237,1677
1180,1976,2209
1385,715,3044
35,1195,40
1773,16898,282
1887,2249,158
446,129,159
1564,6816,365
548,3681,192
753,757,369
751,481,68
1532,3879,236
1679,16178,3
1789,3545,246
1296,13761,177
1101,867,414
306,5451,334
783,10131,44
477,7333,1
1685,5389,2161
1351,14105,15
1879,8293,195
1575,549,30
757,9880,6
1837,179,177
524,7755,1579
1174,740,45
1017,166,1386
1560,15464,116
696,2532,259
509,436,673
1347,1912,171
1125,12715,402
950,10717,1102
1794,2467,513
1665,374,471
766,9104,94
1250,3719,319
1145,158,26787
1015,753,1966
104,2721,143
360,6065,186
1406,10617,197
1864,922,2239
18,274,202
342,574,729
1203,3140,8
1357,4680,247
467,121,2
635,822,1667
1272,2555,468
225,1537,176
161,178,111
684,988,159
251,2280,567
81,182,121
1197,355,118
490,490,637
1273,4736,205
559,8126,166
1652,293,2007
347,379,965
1722,909,309
831,10451,263
137,3214,1638
1175,4794,81
722,16,3382
997,0,109
901,3531,87
1164,4148,7
1796,1359,62
333,140,637
479,7339,762
796,403,419
889,451,158
1345,3962,282
424,1156,2850
1069,5799,134
1238,490,141
80,2278,3599
1093,415,676
871,5931,303
76,765,508
1093,4042,570
30,132,637
792,2015,118
1282,13495,103
471,241,852
1016,2179,9170
1652,632,414
751,416,1719
284,122,61
1746,14419,329
223,2071,1066
241,3277,3
528,1067,289
225,277,136
1746,16737,913
1531,897,14
988,1199,55
602,4370,207
1829,17285,144
1630,404,1332
815,3949,105
57,1691,68
1398,3709,271
1566,1957,249
1070,1107,508
452,430,117
1035,1727,79
290,184,191
1570,1196,1895
94,1055,40
1748,383,319
105,2729,796
1251,1583,628
233,4515,257
253,919,1
868,1950,1
148,880,73
1485,3401,394
879,10837,267
804,4743,42
1880,493,582
90,270,134
1049,1034,47
1763,1829,273
791,240,5552
1455,139,659
757,478,7
204,1849,52
976,103,386
1522,639,166
1610,6454,114
1011,241,987
133,3153,186
1865,1133,124
814,237,324
1578,15542,56
550,651,18
1260,1204,1458
1779,6640,384
1874,3199,770
1814,391,302
1739,13,674
1741,16695,317
306,238,647
1600,241,2363
192,3990,225
867,1359,4360
21,639,1720
1325,3373,128
288,5238,444
1744,16718,120
1731,174,138
545,487,398
1098,5877,318
681,289,115
1842,2571,1335
296,1202,1299
1333,4857,96
396,26,212
1080,741,103
190,3940,452
860,882,297
1167,1175,257
52,1569,821
1770,1049,222
255,4777,661
123,1376,467
1059,4222,380
846,403,1366
1157,169,157
86,2404,90
1794,3357,489
1522,1415,346
788,3968,587
1345,245,322
119,1759,101
219,4343,7
640,1336,138
1620,156,522
16,680,222
199,1920,184
822,171,198
1252,13510,1048
787,10171,68
539,131,44
1703,16424,355
1588,374,108
1525,2469,376
263,802,1066
749,9810,126
994,8694,439
923,5003,69
15,411,984
361,2015,6733
1811,176,1518
896,911,18
1722,244,943
1077,3710,354
1619,415,227
816,2031,1768
1851,251,138
53,315,430
1762,8726,128
1094,336,226
802,1367,121
1208,170,742
727,9592,262
1689,3223,349
358,922,126
930,2622,178
1271,554,591
408,274,655
320,549,5450
1526,2514,166
779,139,262
965,11416,4078
1596,8877,2782
281,3139,276
689,2279,1281
163,379,1104
903,282,1094
1405,175,435
1012,1135,2237
1722,629,156
1854,3489,259
387,5655,565
417,6706,397
1420,103,774
412,1357,142
1227,13340,253
27,244,184
1601,1447,336
640,133,147
531,232,155
953,1633,1364
1689,234,4776
698,240,671
30,914,759
1142,241,317
985,2775,55
259,328,48
1763,279,429
950,1040,4028
1370,8045,61
1248,13490,1851
566,8227,478
1586,1093,128
917,7748,68
1327,657,30
1494,1474,387
1477,376,1187
560,1836,27
595,6545,1660
1273,176,1077
1617,15765,481
317,629,784
1220,3402,120
243,289,178
1421,14515,595
291,343,442
1574,177,701
473,156,295
1544,1452,498
739,277,169
42,1404,123
253,1139,2
218,490,254
1493,1302,170
1666,45,186
1408,133,1205
1121,12671,9
230,916,152
1805,651,165
1603,927,176
1315,16,729
1862,17432,368
1762,1668,339
12,535,631
1518,3047,293
336,4018,88
459,897,782
90,2476,32
1739,16655,578
1357,14215,434
666,9122,115
1691,408,696
1270,659,714
656,2173,20
281,232,256
1472,5709,217
59,1765,58
1534,11509,67
447,882,1106
1425,1057,385
1530,2074,104
1628,139,98
1398,3510,157
706,250,475
1246,7429,725
1103,142,3633
758,1336,250
1383,237,2301
922,1197,126
1042,155,202
907,5943,8509
675,481,65
679,549,567
1827,704,162
1225,784,1014
1154,12896,732
1100,12476,304
1035,112,382
1772,1836,232
1418,241,1751
8,387,315
104,129,238
1778,103,335
1865,449,133
703,684,886
842,282,379
1595,488,142
874,10791,422
0,37,1553
661,895,41
1178,135,1511
1124,12711,1060
413,26,23
309,38,130
1710,360,383
759,4379,727
1348,311,79
11,249,2
1059,5976,265
754,394,167
1604,293,1757
256,798,216
1247,11210,391
1760,651,2222
1459,14704,290
516,7645,5
809,251,871
265,4908,6
1177,5014,338
419,1202,290
878,1055,345
1700,12521,851
1258,152,346
1251,13499,1327
383,5671,205
500,1976,274
502,1415,349
1602,4757,1079
1620,255,112
75,856,86
235,237,1294
31,1118,189
1781,2721,252
1273,133,204
423,815,499
1644,1952,171
285,280,66
492,2035,165
190,1216,149
1882,1184,356
453,1465,119
86,2395,103
727,1175,859
459,5527,567
222,425,618
269,431,839
1653,1735,1179
578,184,312
1011,1416,1195
152,291,170
784,2147,664
1868,3283,1523
307,104,1526
1034,3572,295
31,169,394
270,17,6
1613,366,1098
507,1067,601
976,374,904
160,790,2204
1376,37,65
398,1342,381
1589,15617,110
955,798,51
212,16,200
1592,15625,95
321,656,256
854,1192,417
1621,178,2031
160,1237,941
326,276,30
959,11381,153
942,237,2922
660,9081,2
401,1853,196
1157,2797,197
1698,1404,236
1445,241,3325
349,5968,111
489,1387,1
15,255,144
922,2405,157
1702,3757,342
1086,159,307
1684,16247,21
874,9993,1103
1676,16170,172
613,2253,138
1575,2407,25
932,238,5479
1369,5246,563
1285,301,459
1422,14534,361
1117,12637,18
1790,249,323
192,3991,220
1433,2,577
1194,13119,1
1201,13167,132
447,7046,179
1594,15631,387
1649,1254,207
1248,3237,478
940,156,131
1177,653,295
864,115,1549
1162,139,445
971,11448,717
599,525,43
449,7048,296
1071,3393,542
1647,15949,127
1689,4,2327
1486,237,335
920,11180,328
815,4164,184
1386,9888,400
1385,1369,339
1315,279,735
513,147,151
597,122,394
1132,915,185
396,1070,391
958,241,751
223,183,165
730,5735,376
1818,263,79
236,389,659
1047,5660,79
1320,353,47
1419,939,194
1061,416,323
1314,131,343
198,4096,101
1108,4379,493
623,2912,150
631,4,1728
1598,553,33
1252,30,375
1234,11336,42
1526,919,259
408,624,318
1134,2457,3573
1485,1423,725
1853,15535,24
35,1193,68
2,141,197
1189,112,504
880,5234,48
1082,245,722
1792,17033,22
1654,175,837
698,3065,948
118,755,446
1410,994,483
576,448,808
1856,240,195
41,866,145
104,2288,299
1869,17481,115
1807,725,731
677,9214,1
774,10055,163
1198,3310,85
226,1766,1356
17,698,242
258,4820,794
474,4941,288
1004,30,26
1772,1055,405
1266,1952,69
90,251,144
1168,1355,477
1136,12793,219
1847,1407,14
341,932,690
894,139,711
90,2471,168
1442,169,655
1322,851,100
1139,3223,268
1340,3746,53
1424,281,147
926,1131,4204
347,376,1107
1787,2022,2730
1412,478,188
1337,2124,108
256,3407,165
1288,7386,360
1225,760,1321
497,2333,775
1225,1141,495
543,243,4731
150,405,12
1724,498,1975
1456,265,46
1624,15804,4
702,3390,255
7,330,556
296,4300,461
305,640,93
1192,4308,111
1125,1338,242
1457,3009,176
1130,7076,649
1502,1154,117
1873,17491,298
1620,1057,823
56,1667,1129
1183,389,889
1726,10402,94
1437,259,91
1157,461,127
260,4849,163
1868,1645,18103
503,549,130
24,937,62
460,7140,265
278,5130,974
621,3302,69
748,9799,179
787,302,75
1399,489,43
1256,6898,105
1666,336,218
1733,1153,519
298,2967,582
131,243,551
229,431,146
1794,177,976
450,255,136
1423,110,516
970,11439,415
1853,4545,12
1406,6691,232
155,880,252
667,9138,210
436,6914,211
1828,753,255
1566,665,261
777,10083,116
811,16,96
352,237,144
1189,155,503
753,9866,316
1705,9396,181
785,10155,3
764,9967,853
394,20,81
36,1223,66
983,387,94
1288,6944,407
278,2595,790
1615,1868,224
1135,490,3050
813,1312,327
520,1262,528
818,493,291
1056,5768,447
187,2762,464
972,11458,34
1334,237,3972
219,4336,56
785,10151,93
1516,170,384
28,8,131
898,6778,340
1014,922,185
34,1172,262
648,2788,94
1246,13476,1173
1550,15355,144
1775,2430,80
1265,13588,471
49,1499,384
1508,3907,979
692,9353,53
458,468,2460
1341,2978,126
18,247,149
302,660,466
573,206,770
1730,3886,32
1068,200,67
1286,169,303
48,1486,362
1730,16619,47
652,495,506
584,655,359
1574,8,835
439,255,1229
803,2280,91
231,405,370
690,9336,242
1087,935,122
23,906,165
607,6080,4
1028,629,2602
317,851,251
1320,327,277
1339,139,2003
331,411,35
1502,249,114
1362,139,391
1171,13022,260
95,177,353
150,1476,10
500,4952,98
511,567,139
1861,249,851
1540,918,1525
1528,493,1
1430,3983,157
277,145,342
1488,447,480
189,135,215
1660,1384,230
35,177,153
1762,38,1149
585,658,291
1159,12945,82
435,6896,266
119,2989,88
503,237,90
1620,476,149
254,238,41112
1053,179,857
1174,2734,23
1833,811,131
27,629,321
1491,1119,170
1408,7502,499
569,7978,2
1095,1081,312
211,4258,2332
699,1169,85
316,5561,108
743,2767,343
1666,15688,146
1116,11455,40
1346,14059,803
1566,639,267
902,11013,1932
73,178,555
1441,1855,133
146,183,173
1497,15024,110
226,660,1062
1269,996,226
1334,239,962
1460,21,305
1574,10,610
1218,3902,100
56,1676,610
226,657,688
941,247,437
1417,14500,318
622,33,1144
905,861,197
250,301,207
1847,17368,11
1043,406,242
1364,5,881
755,362,501
881,806,165
590,303,271
1241,1026,709
699,2509,155
431,176,1331
322,5625,11
1013,11761,64
1278,166,418
1472,416,852
780,565,5362
750,3506,586
833,672,91
1866,438,1346
1237,1074,255
968,238,1146
943,10413,443
1862,3123,313
437,6950,801
554,1826,332
1809,2754,744
303,5289,176
414,6643,397
106,2747,554
245,4412,220
395,6424,111
1403,1372,130
974,3358,10
453,115,30
1630,7697,298
661,9087,158
1481,9716,177
562,657,346
954,3027,405
247,136,1060
1186,255,286
1771,6371,171
1307,860,130
1032,373,101
350,1946,1030
1276,3177,132
1080,930,100
1690,425,28
1234,4646,61
625,656,362
176,1002,52
680,9266,120
1416,5018,242
724,4957,51
1797,846,750
1386,14375,627
432,858,112
234,4535,55
369,30,1017
26,282,337
1149,1474,93
11,251,9
1480,9094,39
685,111,2999
813,10322,353
109,901,72
200,880,47
1437,486,140
834,14,369
1613,2217,1059
967,301,820
846,391,2822
929,851,1
734,1435,306
1603,15689,109
1564,175,469
220,4361,283
1029,2596,36
210,3140,158
714,3147,872
147,3330,119
1110,7929,176
349,3654,150
1492,14966,191
1307,282,792
518,2392,85
1531,137,61
719,5069,9
670,3139,708
229,4079,141
1063,245,246
1141,2235,316
67,1932,203
1659,15997,17
1246,10859,4587
574,8279,73
1518,176,835
1000,2741,791
1837,282,382
405,30,10
587,37,63
1140,414,397
801,1342,215
99,2580,7127
1510,1473,364
878,10808,1093
1667,909,314
202,434,69
1335,13977,12
1054,12107,539
575,2527,377
137,1387,2160
1524,1889,294
1869,104,101
272,4510,148
826,676,347
1669,16092,321
1371,435,1620
1829,17283,462
1051,3962,6312
1598,998,36
1451,631,113
1704,4297,176
419,6731,346
833,177,93
1025,11835,31
0,2,11351
325,5663,98
1389,122,107
1502,449,776
914,629,106
191,2522,38
1397,4225,643
536,4552,96
228,4451,467
330,244,144
716,122,1013
1108,4381,825
289,276,78
158,2557,236
983,3354,159
507,1938,541
1844,5972,453
1384,206,25140
308,1413,511
1790,3126,120
1424,10559,155
1380,267,54
143,496,221
204,3842,48
1357,752,580
50,428,408
1677,5687,432
1729,275,13
1202,819,2500
465,263,29
1131,582,246
393,837,34272
396,1946,459
274,5049,84
1763,3462,351
1423,16,647
1763,3564,745
1137,448,155
382,861,30
1718,9055,183
1516,2543,574
179,2776,412
656,9012,14
710,1023,194
201,793,3401
931,6458,1217
1470,1083,893
1609,1040,841
832,2316,2416
1012,3438,1021
486,21,691
1282,806,90
260,770,2540
786,5003,728
1709,133,511
637,169,667
773,30,87
1727,2827,471
815,6292,3315
1154,161,758
414,870,1714
954,1145,318
703,9456,449
1803,1633,1991
379,320,1163
204,4182,41
282,651,1092
1135,5729,1317
554,2728,27
1667,416,324
650,8984,2484
1049,12048,9
153,3414,1433
1579,3013,195
1541,2717,76
1822,3745,461
58,1722,352
1767,11560,297
1099,12455,1
1349,11235,142
205,4197,142
400,577,1181
1767,4764,234
522,7734,20
1716,328,834
1106,12544,42
397,38,699
944,194,445
735,131,50
300,5387,67
